1	417689174
2	11594538
3	4054855
4	2709646
5	2089510
6	2086486
7	2219190
8	2434452
9	2652544
10	2883854
11	3135299
12	3450490
13	3873025
14	4425285
15	5092962
16	5879010
17	6728755
18	7583703
19	8378396
20	9023591
21	9469485
22	9669100
23	9599190
24	9282259
25	8721804
26	7971029
27	7104295
28	6171779
29	5230068
30	4327712
31	3497055
32	2770457
33	2156978
34	1645591
35	1235361
36	919543
37	676164
38	498294
39	368582
40	277824
41	212963
42	169215
43	139850
44	118961
45	104981
46	95003
47	89415
48	84678
49	79856
50	75734
51	71979
52	68364
53	64849
54	61480
55	58126
56	54515
57	51307
58	48169
59	45292
60	42631
61	40659
62	37826
63	35766
64	34424
65	32801
66	31149
67	29747
68	28375
69	27612
70	26100
71	24903
72	24155
73	23162
74	22640
75	21737
76	20845
77	20283
78	20346
79	19380
80	18528
81	18420
82	17547
83	17053
84	16552
85	16318
86	15625
87	15336
88	14689
89	14429
90	14076
91	13755
92	13600
93	13389
94	12990
95	12567
96	12349
97	12235
98	11660
99	11364
100	11212
101	11102
102	10407
103	10488
104	9696
105	9740
106	9373
107	9195
108	8860
109	8776
110	8494
111	8403
112	8301
113	7898
114	7929
115	7849
116	7574
117	7579
118	7218
119	7105
120	6905
121	6886
122	6789
123	6587
124	6595
125	6404
126	6405
127	6291
128	6033
129	5934
130	5849
131	5680
132	5708
133	5568
134	5409
135	5421
136	5313
137	5439
138	5272
139	5192
140	5063
141	5052
142	5007
143	4908
144	4862
145	4865
146	4876
147	4633
148	4623
149	4629
150	4354
151	4373
152	4259
153	4182
154	4246
155	4133
156	4124
157	4156
158	4073
159	3954
160	3890
161	3930
162	3986
163	3911
164	3900
165	3837
166	3775
167	3729
168	3748
169	3727
170	3595
171	3496
172	3538
173	3502
174	3428
175	3493
176	3453
177	3483
178	3387
179	3459
180	3379
181	3389
182	3284
183	3331
184	3354
185	3318
186	3178
187	3168
188	3103
189	3011
190	2870
191	2924
192	2961
193	2916
194	2882
195	2820
196	2792
197	2786
198	2866
199	2794
200	2779
201	2644
202	2611
203	2752
204	2577
205	2586
206	2599
207	2571
208	2509
209	2592
210	2503
211	2522
212	2463
213	2429
214	2371
215	2336
216	2502
217	2462
218	2407
219	2269
220	2324
221	2263
222	2258
223	2208
224	2225
225	2357
226	2230
227	2281
228	2185
229	2218
230	2163
231	2304
232	2228
233	2113
234	2133
235	2163
236	2049
237	2115
238	2159
239	2182
240	2058
241	2023
242	2114
243	2157
244	2123
245	2014
246	1966
247	2021
248	1987
249	2011
250	2075
251	1882
252	1920
253	1936
254	1866
255	1835
256	1832
257	1724
258	1730
259	1735
260	1794
261	1839
262	1896
263	1770
264	1867
265	1874
266	1810
267	1838
268	1779
269	1858
270	1836
271	1855
272	1790
273	1811
274	1814
275	1755
276	1755
277	1784
278	1800
279	1726
280	1646
281	1742
282	1733
283	1688
284	1741
285	1589
286	1659
287	1684
288	1615
289	1515
290	1553
291	1555
292	1594
293	1644
294	1572
295	1658
296	1563
297	1602
298	1586
299	1576
300	1570
301	1629
302	1604
303	1600
304	1600
305	1609
306	1551
307	1571
308	1603
309	1561
310	1605
311	1556
312	1562
313	1536
314	1585
315	1560
316	1528
317	1382
318	1454
319	1410
320	1473
321	1342
322	1465
323	1375
324	1330
325	1440
326	1446
327	1407
328	1336
329	1387
330	1348
331	1448
332	1350
333	1292
334	1333
335	1368
336	1340
337	1314
338	1333
339	1334
340	1282
341	1304
342	1270
343	1268
344	1233
345	1268
346	1282
347	1287
348	1261
349	1244
350	1259
351	1198
352	1229
353	1243
354	1181
355	1241
356	1209
357	1163
358	1157
359	1176
360	1224
361	1171
362	1206
363	1142
364	1115
365	1125
366	1130
367	1102
368	1170
369	1099
370	1092
371	1000
372	1087
373	1010
374	982
375	976
376	1043
377	1011
378	1030
379	1018
380	945
381	909
382	947
383	893
384	880
385	916
386	915
387	939
388	941
389	844
390	900
391	852
392	885
393	896
394	853
395	831
396	845
397	814
398	822
399	742
400	769
401	722
402	774
403	761
404	772
405	751
406	769
407	762
408	758
409	724
410	743
411	769
412	751
413	733
414	716
415	691
416	704
417	742
418	724
419	702
420	695
421	686
422	643
423	676
424	582
425	583
426	636
427	640
428	673
429	650
430	575
431	619
432	607
433	615
434	628
435	636
436	653
437	593
438	643
439	568
440	570
441	560
442	602
443	573
444	584
445	586
446	552
447	595
448	520
449	539
450	504
451	539
452	534
453	572
454	524
455	538
456	518
457	499
458	534
459	506
460	490
461	482
462	546
463	514
464	527
465	484
466	521
467	533
468	515
469	508
470	483
471	518
472	498
473	511
474	489
475	511
476	495
477	534
478	478
479	462
480	465
481	459
482	489
483	542
484	488
485	461
486	464
487	475
488	450
489	462
490	453
491	480
492	431
493	454
494	476
495	442
496	444
497	451
498	424
499	417
500	442
501	397
502	457
503	436
504	446
505	436
506	435
507	441
508	472
509	453
510	470
511	426
512	445
513	424
514	448
515	451
516	443
517	421
518	434
519	410
520	403
521	402
522	395
523	361
524	374
525	402
526	390
527	391
528	392
529	444
530	434
531	425
532	436
533	393
534	392
535	410
536	376
537	342
538	373
539	391
540	392
541	390
542	406
543	394
544	362
545	395
546	390
547	408
548	400
549	369
550	365
551	378
552	389
553	374
554	407
555	354
556	390
557	360
558	370
559	380
560	386
561	388
562	364
563	360
564	354
565	363
566	366
567	341
568	380
569	339
570	368
571	361
572	351
573	316
574	335
575	319
576	330
577	312
578	324
579	323
580	357
581	320
582	355
583	322
584	316
585	348
586	338
587	377
588	345
589	362
590	334
591	314
592	320
593	304
594	310
595	277
596	309
597	307
598	320
599	325
600	323
601	340
602	278
603	318
604	307
605	312
606	316
607	298
608	296
609	348
610	336
611	303
612	308
613	307
614	305
615	254
616	310
617	298
618	287
619	278
620	310
621	308
622	308
623	283
624	293
625	311
626	255
627	285
628	307
629	304
630	287
631	266
632	275
633	291
634	269
635	253
636	281
637	272
638	288
639	260
640	279
641	251
642	251
643	252
644	245
645	285
646	257
647	244
648	250
649	245
650	239
651	247
652	255
653	278
654	260
655	273
656	242
657	253
658	271
659	234
660	261
661	235
662	242
663	252
664	271
665	236
666	239
667	232
668	252
669	237
670	232
671	237
672	211
673	213
674	234
675	219
676	222
677	238
678	237
679	224
680	241
681	224
682	217
683	228
684	213
685	233
686	232
687	212
688	224
689	242
690	235
691	233
692	220
693	209
694	223
695	210
696	225
697	215
698	207
699	226
700	220
701	207
702	189
703	201
704	179
705	205
706	206
707	218
708	194
709	192
710	204
711	202
712	186
713	210
714	178
715	222
716	195
717	209
718	191
719	212
720	185
721	195
722	197
723	204
724	166
725	220
726	211
727	200
728	207
729	196
730	201
731	203
732	187
733	188
734	186
735	198
736	193
737	206
738	165
739	199
740	194
741	204
742	205
743	172
744	231
745	164
746	172
747	188
748	190
749	169
750	195
751	183
752	171
753	179
754	202
755	202
756	180
757	167
758	162
759	166
760	165
761	182
762	167
763	188
764	192
765	149
766	162
767	173
768	169
769	160
770	163
771	179
772	163
773	166
774	179
775	164
776	141
777	173
778	174
779	173
780	180
781	175
782	185
783	179
784	174
785	194
786	173
787	168
788	176
789	171
790	180
791	177
792	182
793	168
794	170
795	146
796	181
797	156
798	178
799	159
800	146
801	148
802	122
803	158
804	177
805	168
806	147
807	156
808	172
809	180
810	153
811	166
812	157
813	162
814	167
815	158
816	180
817	148
818	160
819	147
820	141
821	156
822	140
823	146
824	143
825	133
826	150
827	154
828	143
829	143
830	141
831	144
832	151
833	142
834	159
835	152
836	134
837	170
838	132
839	121
840	152
841	157
842	146
843	149
844	140
845	145
846	129
847	164
848	132
849	130
850	134
851	151
852	149
853	141
854	142
855	143
856	126
857	155
858	123
859	129
860	143
861	143
862	129
863	159
864	124
865	134
866	123
867	160
868	151
869	152
870	149
871	135
872	140
873	149
874	138
875	126
876	130
877	121
878	125
879	134
880	153
881	115
882	132
883	120
884	146
885	150
886	161
887	122
888	133
889	130
890	131
891	122
892	131
893	111
894	140
895	115
896	110
897	129
898	117
899	130
900	115
901	121
902	121
903	137
904	136
905	133
906	123
907	124
908	131
909	119
910	119
911	113
912	132
913	125
914	115
915	95
916	126
917	129
918	130
919	116
920	119
921	106
922	129
923	137
924	128
925	128
926	136
927	137
928	112
929	125
930	124
931	129
932	125
933	116
934	120
935	121
936	115
937	110
938	129
939	121
940	115
941	135
942	118
943	125
944	133
945	122
946	136
947	113
948	110
949	126
950	99
951	119
952	109
953	141
954	107
955	104
956	99
957	109
958	120
959	109
960	114
961	97
962	111
963	97
964	104
965	129
966	117
967	105
968	119
969	113
970	109
971	145
972	102
973	120
974	117
975	123
976	111
977	117
978	132
979	134
980	114
981	128
982	124
983	117
984	137
985	145
986	122
987	124
988	114
989	123
990	128
991	122
992	125
993	116
994	112
995	113
996	134
997	121
998	131
999	112
1000	112
1001	104
1002	111
1003	104
1004	119
1005	107
1006	116
1007	111
1008	112
1009	121
1010	131
1011	99
1012	136
1013	110
1014	94
1015	117
1016	124
1017	114
1018	116
1019	103
1020	127
1021	91
1022	116
1023	114
1024	110
1025	99
1026	92
1027	113
1028	126
1029	134
1030	121
1031	107
1032	124
1033	139
1034	90
1035	119
