1	301443914
2	8879585
3	4280099
4	3691038
5	3514529
6	3582102
7	3810857
8	4108995
9	4437930
10	4720062
11	4961501
12	5182628
13	5439322
14	5723534
15	6102572
16	6537670
17	7060044
18	7606460
19	8150201
20	8590746
21	8909487
22	9036167
23	8961751
24	8677152
25	8196630
26	7563119
27	6817846
28	5996987
29	5163868
30	4342411
31	3597360
32	2922702
33	2330620
34	1831388
35	1428478
36	1104712
37	853059
38	657101
39	509798
40	401670
41	317504
42	257857
43	212778
44	180150
45	155654
46	135839
47	120363
48	108025
49	97728
50	89245
51	82079
52	76527
53	71430
54	66001
55	61545
56	57469
57	54019
58	50494
59	47022
60	44444
61	41534
62	39180
63	36643
64	34886
65	32722
66	31731
67	29521
68	28234
69	26849
70	25700
71	24545
72	23493
73	22590
74	22063
75	21334
76	20803
77	20179
78	19608
79	19044
80	18484
81	18342
82	17935
83	17385
84	16648
85	16507
86	15961
87	15638
88	14871
89	14826
90	14403
91	13838
92	13709
93	13228
94	12914
95	12673
96	12653
97	12344
98	12174
99	12309
100	11843
101	11757
102	11544
103	11248
104	11141
105	11265
106	10994
107	10769
108	10553
109	10529
110	10270
111	10254
112	10182
113	10112
114	9908
115	9838
116	9645
117	9303
118	9380
119	9024
120	8898
121	8706
122	8551
123	8272
124	8403
125	8175
126	8073
127	7941
128	7665
129	7602
130	7510
131	7515
132	7413
133	7239
134	7134
135	7213
136	6996
137	7148
138	6847
139	6767
140	6773
141	6360
142	6325
143	6325
144	6154
145	5967
146	5870
147	5770
148	5640
149	5422
150	5335
151	5198
152	5213
153	5104
154	4993
155	4877
156	4908
157	4728
158	4720
159	4600
160	4569
161	4354
162	4323
163	4184
164	4115
165	3969
166	3971
167	3937
168	3971
169	3750
170	3746
171	3724
172	3617
173	3450
174	3345
175	3391
176	3201
177	3352
178	3181
179	3186
180	3192
181	3093
182	3171
183	3101
184	2975
185	3037
186	2990
187	2925
188	2967
189	2865
190	2894
191	2694
192	2774
193	2731
194	2757
195	2693
196	2698
197	2587
198	2653
199	2577
200	2526
201	2539
202	2599
203	2569
204	2455
205	2545
206	2469
207	2505
208	2384
209	2360
210	2314
211	2352
212	2331
213	2198
214	2204
215	2212
216	2244
217	2153
218	2147
219	2068
220	2051
221	1974
222	2002
223	2033
224	1901
225	1944
226	1868
227	1897
228	1862
229	1847
230	1867
231	1748
232	1762
233	1716
234	1741
235	1766
236	1669
237	1687
238	1662
239	1735
240	1643
241	1649
242	1689
243	1556
244	1506
245	1505
246	1487
247	1400
248	1504
249	1416
250	1418
251	1435
252	1441
253	1389
254	1438
255	1343
256	1370
257	1355
258	1398
259	1318
260	1336
261	1369
262	1336
263	1276
264	1276
265	1326
266	1295
267	1274
268	1273
269	1250
270	1225
271	1276
272	1262
273	1277
274	1285
275	1147
276	1193
277	1145
278	1196
279	1134
280	1207
281	1090
282	1179
283	1130
284	1085
285	1082
286	1061
287	1047
288	1027
289	993
290	1036
291	1017
292	1065
293	1017
294	997
295	989
296	1000
297	1025
298	964
299	948
300	946
301	899
302	999
303	905
304	932
305	913
306	957
307	938
308	941
309	932
310	889
311	929
312	867
313	890
314	923
315	874
316	862
317	830
318	866
319	830
320	807
321	853
322	860
323	884
324	862
325	863
326	815
327	835
328	776
329	798
330	801
331	782
332	729
333	818
334	786
335	754
336	764
337	749
338	777
339	738
340	710
341	719
342	783
343	769
344	731
345	675
346	726
347	719
348	682
349	670
350	727
351	708
352	686
353	672
354	660
355	655
356	655
357	634
358	675
359	635
360	652
361	710
362	645
363	612
364	636
365	613
366	616
367	638
368	624
369	616
370	626
371	649
372	639
373	616
374	633
375	624
376	615
377	620
378	649
379	568
380	581
381	578
382	574
383	602
384	550
385	578
386	582
387	547
388	560
389	561
390	510
391	538
392	522
393	565
394	520
395	526
396	521
397	587
398	562
399	533
400	482
401	502
402	549
403	497
404	547
405	535
406	542
407	519
408	535
409	508
410	551
411	472
412	497
413	536
414	537
415	526
416	490
417	522
418	494
419	517
420	501
421	536
422	555
423	516
424	494
425	483
426	499
427	525
428	505
429	482
430	455
431	482
432	533
433	468
434	474
435	469
436	439
437	470
438	512
439	492
440	482
441	470
442	471
443	436
444	436
445	454
446	453
447	483
448	397
449	420
450	478
451	437
452	421
453	409
454	411
455	362
456	399
457	398
458	402
459	414
460	408
461	373
462	418
463	384
464	394
465	391
466	388
467	368
468	362
469	367
470	334
471	346
472	361
473	334
474	322
475	348
476	369
477	382
478	347
479	327
480	334
481	313
482	322
483	319
484	330
485	333
486	302
487	316
488	336
489	314
490	335
491	318
492	342
493	290
494	275
495	323
496	260
497	281
498	294
499	282
500	292
501	288
502	297
503	302
504	315
505	293
506	319
507	280
508	290
509	291
510	278
511	289
512	303
513	260
514	325
515	282
516	323
517	277
518	277
519	293
520	303
521	326
522	323
523	288
524	303
525	287
526	298
527	282
528	280
529	281
530	270
531	251
532	270
533	287
534	253
535	251
536	282
537	256
538	262
539	264
540	234
541	289
542	259
543	301
544	267
545	282
546	249
547	261
548	246
549	238
550	247
551	249
552	260
553	241
554	269
555	216
556	248
557	219
558	225
559	246
560	206
561	221
562	202
563	246
564	216
565	234
566	211
567	242
568	245
569	223
570	228
571	227
572	235
573	231
574	242
575	255
576	234
577	224
578	240
579	247
580	242
581	219
582	234
583	257
584	211
585	223
586	191
587	240
588	225
589	175
590	208
591	221
592	205
593	228
594	217
595	216
596	223
597	201
598	207
599	217
600	211
601	194
602	193
603	221
604	246
605	224
606	186
607	181
608	237
609	233
610	201
611	208
612	190
613	207
614	217
615	252
616	215
617	203
618	204
619	184
620	211
621	215
622	199
623	189
624	203
625	225
626	225
627	216
628	198
629	205
630	193
631	213
632	201
633	176
634	220
635	201
636	207
637	210
638	210
639	225
640	173
641	158
642	172
643	185
644	181
645	191
646	198
647	166
648	148
649	193
650	184
651	208
652	171
653	203
654	188
655	183
656	181
657	182
658	171
659	169
660	174
661	164
662	181
663	154
664	169
665	180
666	192
667	183
668	175
669	171
670	164
671	189
672	153
673	184
674	190
675	185
676	176
677	169
678	170
679	185
680	180
681	186
682	170
683	179
684	168
685	156
686	178
687	138
688	175
689	171
690	167
691	181
692	179
693	174
694	198
695	151
696	183
697	194
698	167
699	188
700	160
701	175
702	136
703	161
704	173
705	168
706	172
707	172
708	183
709	149
710	153
711	175
712	177
713	189
714	184
715	170
716	154
717	165
718	170
719	169
720	128
721	198
722	159
723	169
724	166
725	129
726	198
727	171
728	177
729	158
730	160
731	155
732	158
733	158
734	162
735	180
736	157
737	162
738	161
739	169
740	144
741	142
742	139
743	143
744	170
745	159
746	131
747	165
748	128
749	158
750	145
751	132
752	153
753	128
754	143
755	126
756	133
757	129
758	129
759	124
760	111
761	135
762	121
763	110
764	135
765	119
766	130
767	113
768	133
769	126
770	121
771	125
772	142
773	109
774	108
775	124
776	127
777	138
778	115
779	138
780	117
781	125
782	127
783	142
784	136
785	110
786	123
787	110
788	122
789	113
790	114
791	115
792	112
793	135
794	111
795	116
796	108
797	114
798	120
799	116
800	136
801	115
802	108
803	124
804	127
805	113
806	122
807	116
808	103
809	133
810	107
811	148
812	106
813	91
814	144
815	130
816	90
817	109
818	111
819	109
820	103
821	111
822	109
823	98
824	78
825	99
826	115
827	87
828	98
829	104
830	89
831	90
832	123
833	104
834	90
835	95
836	99
837	101
838	77
839	97
840	94
841	88
842	79
843	85
844	94
845	103
846	93
847	88
848	82
849	88
850	101
851	74
852	104
853	88
854	81
855	104
856	99
857	124
858	108
859	95
860	117
861	115
862	96
863	123
864	112
865	101
866	120
867	112
868	108
869	89
870	112
871	100
872	109
873	116
874	97
875	112
876	105
877	101
878	100
879	95
880	114
881	108
882	100
883	119
884	104
885	120
886	129
887	95
888	130
889	92
890	108
891	110
892	123
893	109
894	116
895	116
896	99
897	97
898	97
899	116
900	119
901	116
902	96
903	99
904	100
905	105
906	96
907	98
908	95
909	90
910	93
911	96
912	102
913	87
914	109
915	98
916	100
917	82
918	99
919	93
920	107
921	81
922	88
923	90
924	98
925	77
926	93
927	101
928	100
929	80
930	100
931	85
932	88
933	88
934	85
935	81
936	94
937	81
938	80
939	77
940	88
941	84
942	92
943	55
944	73
945	91
946	82
947	71
948	73
949	82
950	78
951	83
952	89
953	86
954	75
955	80
956	69
957	85
958	91
959	72
960	73
961	72
962	102
963	79
964	76
965	88
966	68
967	73
968	73
969	87
970	69
971	79
972	80
973	71
974	68
975	66
976	76
977	57
978	91
979	72
980	83
981	70
982	73
983	60
984	67
985	69
986	76
987	70
988	69
989	60
990	74
991	77
992	59
993	67
994	66
995	65
996	59
997	54
998	58
999	49
1000	72
1001	74
1002	58
1003	63
1004	67
1005	52
1006	60
1007	54
1008	61
1009	60
1010	65
1011	58
1012	63
1013	61
1014	62
1015	78
1016	53
1017	65
1018	65
1019	54
1020	54
1021	63
1022	70
1023	66
1024	51
1025	50
1026	69
1027	69
1028	73
1029	50
1030	57
1031	57
1032	71
1033	55
1034	48
1035	70
1036	73
1037	63
1038	55
1039	53
1040	53
1041	52
1042	67
1043	65
1044	55
1045	57
1046	54
1047	64
1048	60
1049	53
1050	65
1051	44
1052	46
1053	58
1054	55
1055	59
1056	51
1057	50
1058	45
1059	48
1060	70
1061	58
1062	43
1063	58
1064	51
1065	48
1066	47
1067	52
1068	48
1069	58
1070	45
1071	48
1072	48
1073	58
1074	36
1075	56
1076	53
1077	48
1078	42
1079	64
1080	68
1081	55
1082	49
1083	56
1084	51
1085	46
1086	55
1087	60
1088	61
1089	57
1090	57
1091	40
1092	50
1093	36
1094	48
1095	44
1096	55
1097	51
1098	46
1099	51
1100	50
1101	51
1102	67
1103	56
1104	52
1105	53
1106	54
1107	61
1108	51
1109	48
1110	46
1111	56
1112	43
1113	49
1114	43
1115	46
1116	51
1117	51
1118	54
1119	50
1120	53
1121	48
1122	44
1123	46
1124	48
1125	57
1126	52
1127	54
1128	39
1129	53
1130	44
1131	55
1132	67
1133	53
1134	61
1135	49
1136	45
1137	50
1138	54
1139	47
1140	41
1141	48
1142	50
1143	49
1144	66
1145	43
1146	46
1147	51
1148	31
1149	37
1150	53
1151	45
1152	45
1153	49
1154	46
1155	39
1156	38
1157	41
1158	44
1159	43
1160	48
1161	49
1162	57
1163	41
1164	50
1165	46
1166	43
1167	42
1168	43
1169	42
1170	37
1171	39
1172	49
1173	37
1174	38
1175	46
1176	49
1177	47
1178	41
1179	40
1180	44
1181	46
1182	51
1183	28
1184	42
1185	29
1186	43
1187	46
1188	44
1189	40
1190	45
1191	40
1192	36
